栄作さんの、えぇ作品！！,3.0,1
江原はええ腹しとんなぁ！,3.0,1
宮田さんと見合った,2.0,1
効率良く、凍り付く・・・,3.6,3
政府のセーフティーガード,2.0,1
ごくせんが苦戦する,3.0,1
チューインガムに注意,3.0,1
国名を克明に記す,2.0,1
コンゴ共和国の今後について,3.0,1
3日に見っかった,2.0,1
7日なのか？,2.5,2
8日に何か用か？,2.0,1
おおっと、ここで嘔吐かぁ？,3.5,2
浦賀の裏が崩れた,2.0,1
青木が、あ、起きた,1.0,1
白書読んでハックション,2.0,1
捨てられたステファニー,2.0,1
ギャラリーのギャラいくら？,3.0,1
オカンがお燗,3.0,1
刑事の掲示板,2.0,1
色々な異論,3.0,1
団塊世代の段階,2.0,1
既知の基地,2.0,1
入荷した途端に乳化,3.0,1
高官を交換,2.0,1
オカンの悪寒,3.0,1
ナイロンへ異論,2.0,1
バイトはヤバいと思う,3.0,1
セイロン島で正論,3.0,1
蕎麦の相場,3.0,1
伊藤園に遠縁の親戚がいる,3.0,1
天職に転職した,3.0,2
男同士でどうしよう・・・,2.0,1
高齢化社会での恒例行事,2.0,1
結婚式後に血痕発見,2.0,1
ジダンが示談,3.0,1
ジジィの時事論議,2.0,1
デブの出不精,3.0,1
消化しようか？,3.0,1
渡辺が割った鍋,3.0,3
ダッシュで奪取せよ,3.0,1
ベッドで別途ご相談,2.0,1
遠くからトーク,2.5,2
次郎をいじろう！,3.0,1
周富照が、シュート見てる！！,3.8,5
あいのりで、さぁ祈り！,3.0,1
武者がムシャムシャ・・・,1.5,2
至急、子宮の検査が必要です,2.0,1
新宿アルタからリアルタイムで,3.0,1
田んぼを探訪,2.0,1
軍資金で米軍失禁,4.0,1
段違いにいい団地,3.0,1
容姿は西洋式です,3.0,1
